experiment,instance,time,size,lb,ub,optimal
oracle,random_graph_1_500_0.5_0_4.col,525,68129,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,528,68271,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,530,68433,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,533,68602,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,536,68760,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,539,68898,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,541,69064,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,544,69197,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,547,69353,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,550,69508,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,553,69650,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,555,69869,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,558,70012,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,561,70183,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,564,70385,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,567,70573,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,570,70723,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,572,70862,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,575,71001,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,578,71163,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,581,71329,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,584,71480,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,587,71663,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,590,71817,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,593,71974,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,595,72149,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,598,72300,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,601,72454,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,604,72618,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,607,72768,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,610,72944,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,613,73109,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,616,73257,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,619,73390,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,622,73547,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,625,73701,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,628,73831,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,631,73966,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,634,74130,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,637,74293,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,640,74453,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,643,74612,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,646,74757,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,649,74909,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,652,75059,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,655,75206,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,658,75374,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,661,75547,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,664,75698,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,667,75858,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,670,76013,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,673,76154,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,677,76310,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,680,76448,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,683,76603,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,686,76781,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,689,76960,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,692,77129,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,695,77334,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,698,77517,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,701,77659,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,705,77826,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,708,77968,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,711,78128,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,714,78332,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,717,78515,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,720,78715,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,724,78856,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,727,79027,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,730,79223,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,733,79387,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,736,79562,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,740,79725,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,743,79931,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,746,80120,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,750,80259,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,753,80419,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,756,80591,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,760,80735,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,763,80905,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,766,81069,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,770,81211,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,773,81372,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,776,81541,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,780,81741,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,783,81925,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,787,82090,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,790,82251,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,793,82396,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,797,82603,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,800,82779,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,804,82985,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,807,83153,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,811,83345,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,814,83579,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,818,83761,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,821,83901,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,825,84072,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,828,84256,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,832,84405,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,835,84574,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,839,84748,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,842,84918,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,846,85125,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,850,85310,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,853,85504,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,857,85710,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,860,85868,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,864,86036,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,868,86188,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,871,86357,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,875,86515,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,879,86672,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,882,86817,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,886,86980,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,890,87139,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,893,87377,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,897,87550,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,901,87768,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,905,87950,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,908,88137,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,912,88343,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,916,88503,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,920,88652,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,924,88838,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,928,89013,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,932,89168,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,935,89338,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,939,89529,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,943,89743,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,947,89912,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,951,90086,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,955,90270,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,959,90485,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,963,90628,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,967,90784,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,971,90984,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,974,91167,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,978,91359,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,982,91572,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,986,91806,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,990,91995,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,994,92164,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,998,92348,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1002,92511,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1006,92737,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1010,92958,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1014,93148,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1018,93369,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1022,93558,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1026,93740,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1030,93933,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1035,94104,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1039,94267,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1043,94479,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1047,94691,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1051,94886,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1055,95064,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1059,95255,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1064,95450,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1068,95638,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1072,95807,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1076,96054,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1081,96266,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1085,96472,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1089,96640,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1093,96853,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1098,97070,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1102,97260,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1106,97476,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1111,97676,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1115,97888,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1119,98076,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1124,98240,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1128,98515,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1132,98708,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1137,98879,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1141,99070,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1145,99290,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1150,99488,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1154,99659,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1158,99859,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1163,100086,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1167,100272,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1172,100504,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1176,100703,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1180,100903,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1184,101064,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1189,101308,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1193,101499,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1198,101697,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1202,101875,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1206,102074,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1211,102280,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1215,102483,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1220,102683,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1224,102885,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1229,103078,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1233,103283,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1238,103464,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1243,103661,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1247,103845,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1252,104005,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1256,104196,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1261,104411,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1265,104626,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1269,104836,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1273,105061,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1278,105210,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1282,105377,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1287,105561,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1291,105712,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1296,105864,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1300,106033,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1305,106249,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1310,106398,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1315,106596,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1319,106759,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1324,106996,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1328,107180,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1333,107395,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1338,107544,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1342,107722,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1347,107878,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1352,108062,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1356,108264,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1361,108455,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1366,108625,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1371,108778,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1376,108975,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1380,109144,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1385,109297,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1390,109488,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1395,109670,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1400,109853,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1405,110028,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1410,110229,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1415,110433,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1420,110614,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1425,110817,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1430,110981,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1435,111200,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1440,111397,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1445,111557,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1450,111713,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1455,111919,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1460,112091,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1465,112268,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1470,112444,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1474,112597,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1480,112816,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1485,112984,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1490,113159,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1495,113371,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1500,113516,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1505,113710,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1511,113882,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1516,114055,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1521,114220,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1526,114421,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1531,114608,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1536,114834,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1541,115027,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1547,115236,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1552,115437,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1557,115669,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1562,115825,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1567,115987,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1572,116161,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1578,116326,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1583,116535,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1588,116710,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1594,116876,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1599,117041,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1604,117242,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1609,117426,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1615,117562,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1620,117711,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1625,117883,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1630,118073,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1635,118243,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1640,118442,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1646,118624,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1651,118800,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1656,118971,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1661,119163,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1667,119366,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1672,119602,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1677,119817,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1683,120041,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1689,120251,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1694,120467,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1700,120647,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1706,120826,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1711,120971,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1717,121166,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1722,121330,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1728,121533,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1733,121690,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1739,121863,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1744,122038,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1750,122219,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1755,122418,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1761,122576,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1767,122774,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1772,122969,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1778,123135,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1784,123349,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1789,123566,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1794,123759,17,66,False
oracle,random_graph_1_500_0.5_0_4.col,1799,123955,17,66,False
oracle,random_graph_1_500_0.5_100_4.col,1,1410,12,63,False
oracle,random_graph_1_500_0.5_100_4.col,2,2352,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,3,3181,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,4,3838,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,5,4686,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,6,5389,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,8,6034,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,9,6648,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,10,7387,13,63,False
oracle,random_graph_1_500_0.5_100_4.col,11,8158,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,12,8686,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,13,9228,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,14,9819,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,15,10346,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,16,10802,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,18,11187,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,19,11663,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,20,12066,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,21,12399,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,22,12699,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,23,13034,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,24,13377,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,26,13686,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,27,14084,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,28,14453,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,29,14838,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,31,15216,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,32,15614,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,34,16080,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,35,16487,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,36,16904,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,37,17182,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,39,17445,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,40,17664,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,41,17930,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,42,18216,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,43,18485,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,44,18787,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,45,19035,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,46,19273,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,48,19555,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,49,19791,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,50,20045,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,51,20277,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,53,20525,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,54,20805,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,55,21059,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,57,21333,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,58,21603,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,59,21942,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,61,22248,14,63,False
oracle,random_graph_1_500_0.5_100_4.col,62,22506,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,64,22811,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,65,23133,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,67,23476,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,68,23821,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,70,24097,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,71,24406,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,73,24743,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,75,25042,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,76,25382,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,78,25700,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,80,26048,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,82,26400,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,84,26717,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,85,27025,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,87,27325,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,89,27584,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,91,27916,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,93,28254,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,95,28580,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,97,28938,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,99,29272,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,100,29445,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,101,29614,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,102,29755,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,103,29919,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,104,30064,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,105,30226,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,106,30388,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,107,30566,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,108,30730,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,110,30910,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,111,31085,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,112,31271,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,113,31449,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,114,31610,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,115,31757,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,116,31931,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,117,32140,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,119,32310,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,120,32488,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,121,32694,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,122,32875,15,63,False
oracle,random_graph_1_500_0.5_100_4.col,123,33089,15,63,False
